2018-01-06 02:03:57;buy;2458153040;8
2018-01-06 02:43:59;buy;2458156822;8
2018-01-06 03:35:33;buy;2458155174;8
2018-01-06 04:27:40;buy;2458157854;8
2018-01-06 05:03:12;buy;2458155231;8
2018-01-06 06:04:54;buy;2458153571;80
2018-01-06 07:48:14;buy;2458159172;8
2018-01-06 08:41:01;buy;2458156162;8
2018-01-06 09:32:57;buy;2458157292;8
2018-01-06 12:16:53;buy;2458158471;8
2018-01-06 13:02:28;buy;2458153937;8
2018-01-06 13:28:09;buy;2458153365;8
2018-01-06 14:14:13;buy;2458153570;80
2018-01-06 17:30:28;buy;2458153502;8
2018-01-06 17:31:54;buy;2458154213;80
2018-01-06 19:07:26;buy;2458157341;8
2018-01-06 19:36:58;buy;2458154795;8
2018-01-06 21:34:36;buy;2458157559;8
2018-01-07 01:26:10;buy;2458157388;8
2018-01-07 02:01:02;buy;2458160062;8
2018-01-07 02:07:55;buy;2458158810;8
2018-01-07 03:58:50;buy;2458156822;80
2018-01-07 06:13:06;buy;2458153132;8
2018-01-07 07:04:48;buy;2458160273;8
2018-01-07 09:11:04;buy;2458153052;8
2018-01-07 10:08:59;buy;2458153937;80
2018-01-07 10:34:56;buy;2458157645;8
2018-01-07 11:32:21;buy;2458154725;80
2018-01-07 11:36:46;buy;2458155108;8
2018-01-07 12:59:03;buy;2458158559;8
2018-01-07 18:44:58;buy;2458157339;8
2018-01-07 19:09:53;buy;2458157601;8
2018-01-07 20:24:35;buy;2458157193;8
2018-01-07 22:11:28;buy;2458157128;8
2018-01-07 23:58:19;buy;2458159286;8
2018-01-08 01:12:19;buy;2458154795;80
2018-01-08 01:54:35;buy;2458153254;8
2018-01-08 02:42:28;buy;2458160866;8
2018-01-08 02:45:35;buy;2458158100;8
2018-01-08 03:01:55;buy;2458160019;8
2018-01-08 04:16:52;buy;2458158471;80
2018-01-08 04:47:20;buy;2458155108;80
2018-01-08 05:38:38;buy;2458157197;8
2018-01-08 06:01:00;buy;2458161465;8
2018-01-08 06:37:31;buy;2458158100;80
2018-01-08 07:23:46;buy;2458160453;8
2018-01-08 08:09:01;buy;2458151650;8
2018-01-08 10:39:41;buy;2458157276;8
2018-01-08 13:17:09;buy;2458159702;8
2018-01-08 14:36:34;buy;2458157197;80
2018-01-08 14:44:24;buy;2458160725;8
2018-01-08 15:00:52;buy;2458157675;8
2018-01-08 16:04:46;buy;2458156329;8
2018-01-08 16:20:40;buy;2458152976;8
2018-01-08 18:48:41;buy;2458156029;8
2018-01-08 18:55:10;buy;2458156024;8
2018-01-08 19:26:11;buy;2458160154;8
2018-01-08 19:37:53;buy;2458157276;80
2018-01-08 21:02:30;buy;2458159216;8
2018-01-08 21:38:42;buy;2458159325;8
2018-01-08 23:54:32;buy;2458161250;8
2018-01-09 04:50:48;buy;2458159216;80
2018-01-09 09:06:23;buy;2458157128;80
2018-01-09 10:58:13;buy;2458162635;8
2018-01-09 11:36:10;buy;2458156024;80
2018-01-09 15:00:24;buy;2458160019;80
2018-01-09 15:43:48;buy;2458159286;80
2018-01-09 15:49:19;buy;2458160222;8
2018-01-09 20:39:59;buy;2458159291;8
2018-01-09 21:56:22;buy;2458163851;8
2018-01-10 00:08:51;buy;2458157292;80
2018-01-10 02:09:21;buy;2458151323;8
2018-01-10 03:28:06;buy;2458163900;8
2018-01-10 04:53:11;buy;2458162167;80
2018-01-10 07:18:09;buy;2458163494;8
2018-01-10 07:25:17;buy;2458165438;8
2018-01-10 08:01:21;buy;2458159291;80
2018-01-10 08:25:56;buy;2458161119;8
2018-01-10 10:17:25;buy;2458165849;8
2018-01-10 10:27:00;buy;2458160866;80
2018-01-10 10:49:03;buy;2458160273;80
2018-01-10 11:16:21;buy;2458162167;8
2018-01-10 12:17:04;buy;2458163549;8
2018-01-10 13:27:24;buy;2458165320;8
2018-01-10 14:21:20;buy;2458165416;8
2018-01-10 15:57:24;buy;2458165587;8
2018-01-10 16:46:37;buy;2458162459;8
2018-01-10 17:24:22;buy;2458159325;80
2018-01-10 18:43:27;buy;2458159995;8
2018-01-10 20:48:28;buy;2458161277;8
2018-01-10 22:42:28;buy;2458161056;80
2018-01-10 23:11:37;buy;2458158559;80
2018-01-11 00:14:19;buy;2458160599;8
2018-01-11 00:19:24;buy;2458167607;8
2018-01-11 00:37:08;buy;2458167344;8
2018-01-11 00:49:26;buy;2458162693;8
2018-01-11 02:33:32;buy;2458164470;8
2018-01-11 02:40:28;buy;2458165011;8
2018-01-11 03:04:52;buy;2458163494;80
2018-01-11 03:20:00;buy;2458161277;80
2018-01-11 04:16:39;buy;2458164443;8
2018-01-11 04:43:14;buy;2458162459;80
2018-01-11 04:58:00;buy;2458163769;8
2018-01-11 07:47:34;buy;2458159734;8
2018-01-11 09:45:55;buy;2458165320;80
2018-01-11 10:08:00;buy;2458167277;8
2018-01-11 11:08:59;buy;2458165664;80
2018-01-11 12:16:45;buy;2458165978;8
2018-01-11 12:38:48;buy;2458165456;8
2018-01-11 12:40:14;buy;2458166706;8
2018-01-11 12:44:18;buy;2458152971;8
2018-01-11 12:54:47;buy;2458157001;8
2018-01-11 14:06:37;buy;2458160154;80
2018-01-11 14:37:50;buy;2458153421;8
2018-01-11 14:40:15;buy;2458164570;8
2018-01-11 14:59:24;buy;2458152900;8
2018-01-11 16:08:30;buy;2458151859;8
2018-01-11 17:41:57;buy;2458164039;8
2018-01-11 18:39:33;buy;2458163767;8
2018-01-11 19:49:04;buy;2458165754;8
2018-01-11 20:20:45;buy;2458164490;80
2018-01-11 20:42:48;buy;2458165235;8
2018-01-11 22:16:06;buy;2458157077;8
2018-01-11 22:28:56;buy;2458153661;8
2018-01-11 23:01:34;buy;2458161056;8
2018-01-12 02:12:14;buy;2458165664;8
2018-01-12 03:55:21;buy;2458166586;8
2018-01-12 04:32:35;buy;2458156912;8
2018-01-12 06:21:36;buy;2458158845;8
2018-01-12 06:26:56;buy;2458163840;8
2018-01-12 06:34:12;buy;2458157077;80
2018-01-12 09:04:18;buy;2458167313;8
2018-01-12 10:30:15;buy;2458153352;8
2018-01-12 11:43:19;buy;2458165356;8
2018-01-12 12:27:49;buy;2458151937;8
2018-01-12 12:50:12;buy;2458157130;8
2018-01-12 13:35:13;buy;2458167674;8
2018-01-12 16:29:05;buy;2458164382;8
2018-01-12 16:33:37;buy;2458165752;8
2018-01-12 17:11:48;buy;2458160835;8
2018-01-12 17:47:56;buy;2458167040;8
2018-01-12 21:03:52;buy;2458163122;8
2018-01-12 21:20:55;buy;2458159995;80
2018-01-12 21:41:09;buy;2458166674;8
2018-01-13 00:02:36;buy;2458166408;8
2018-01-13 00:46:04;buy;2458169529;8
2018-01-13 00:48:18;buy;2458168607;8
2018-01-13 00:51:00;buy;2458152670;8
2018-01-13 01:16:53;buy;2458168856;8
2018-01-13 01:21:49;buy;2458162272;8
2018-01-13 02:34:08;buy;2458166851;8
2018-01-13 02:47:14;buy;2458152199;8
2018-01-13 05:15:51;buy;2458164818;8
2018-01-13 07:49:05;buy;2458155731;8
2018-01-13 08:32:51;buy;2458165011;80
2018-01-13 09:47:19;buy;2458169073;8
2018-01-13 10:25:25;buy;2458166329;8
2018-01-13 11:09:23;buy;2458152976;80
2018-01-13 11:49:06;buy;2458165812;8
2018-01-13 12:16:49;buy;2458159734;80
2018-01-13 12:25:33;buy;2458169572;8
2018-01-13 13:22:01;buy;2458168452;8
2018-01-13 14:02:04;buy;2458164368;8
2018-01-13 14:54:04;buy;2458164366;8
2018-01-13 15:07:17;buy;2458157420;8
2018-01-13 15:59:45;buy;2458164490;8
2018-01-13 16:48:04;buy;2458168233;8
2018-01-13 17:46:58;buy;2458166497;8
2018-01-13 18:15:58;buy;2458163159;8
2018-01-13 18:35:21;buy;2458151859;80
2018-01-13 18:57:28;buy;2458162920;8
2018-01-13 19:52:24;buy;2458163972;8
2018-01-13 20:51:46;buy;2458165165;8
2018-01-13 22:13:58;buy;2458155731;80
2018-01-13 22:30:42;buy;2458167168;8
2018-01-13 23:18:27;buy;2458152670;80
2018-01-14 00:15:46;buy;2458160050;8
2018-01-14 04:49:29;buy;2458166041;80
2018-01-14 05:11:48;buy;2458170575;8
2018-01-14 06:15:24;buy;2458151937;80
2018-01-14 12:25:15;buy;2458157369;8
2018-01-14 12:54:29;buy;2458157420;80
2018-01-14 13:02:45;buy;2458165754;80
2018-01-14 13:12:54;buy;2458171784;8
2018-01-14 13:46:59;buy;2458170746;8
2018-01-14 14:35:53;buy;2458169638;8
2018-01-14 14:59:38;buy;2458168800;8
2018-01-14 16:06:19;buy;2458160835;80
2018-01-14 16:51:22;buy;2458162681;8
2018-01-14 18:08:44;buy;2458171324;8
2018-01-14 18:32:03;buy;2458168008;8
2018-01-14 18:48:13;buy;2458171110;8
2018-01-14 18:54:07;buy;2458166041;8
2018-01-14 19:07:55;buy;2458168943;8
2018-01-14 20:59:41;buy;2458167214;8
2018-01-14 21:13:49;buy;2458166674;80
2018-01-14 21:15:56;buy;2458171703;8
2018-01-14 22:16:30;buy;2458169479;8
2018-01-14 22:19:00;buy;2458168164;8
2018-01-14 23:34:18;buy;2458162272;80
2018-01-14 23:58:38;buy;2458154043;8
2018-01-15 01:37:09;buy;2458163159;80
2018-01-15 01:47:46;buy;2458152199;80
2018-01-15 02:39:51;buy;2458168578;8
2018-01-15 02:43:01;buy;2458168604;8
2018-01-15 04:05:50;buy;2458170455;8
2018-01-15 04:13:13;buy;2458170600;8
2018-01-15 05:50:51;buy;2458161904;8
2018-01-15 06:23:27;buy;2458170509;8
2018-01-15 08:15:52;buy;2458153661;80
2018-01-15 09:44:22;buy;2458171146;8
2018-01-15 09:48:44;buy;2458165235;80
2018-01-15 10:00:00;buy;2458160971;8
2018-01-15 12:21:29;buy;2458168950;8
2018-01-15 13:34:00;buy;2458171646;8
2018-01-15 14:18:00;buy;2458170691;8
2018-01-15 14:18:33;buy;2458162635;80
2018-01-15 15:36:30;buy;2458166329;80
2018-01-15 16:18:27;buy;2458171261;8
2018-01-15 18:04:38;buy;2458165337;8
2018-01-15 21:27:33;buy;2458165812;80
2018-01-15 21:32:00;buy;2458168082;8
2018-01-15 22:19:29;buy;2458168855;8
2018-01-15 22:43:31;buy;2458169451;8
2018-01-15 22:52:08;buy;2458167674;80
2018-01-15 22:56:28;buy;2458169838;8
2018-01-15 23:54:15;buy;2458161284;8
2018-01-16 00:25:27;buy;2458153205;8
2018-01-16 00:39:32;buy;2458158778;8
2018-01-16 01:36:26;buy;2458171665;8
2018-01-16 01:43:07;buy;2458175402;8
2018-01-16 01:44:59;buy;2458153314;8
2018-01-16 01:47:28;buy;2458173533;8
2018-01-16 01:51:39;buy;2458171893;8
2018-01-16 02:08:52;buy;2458171713;8
2018-01-16 02:12:16;buy;2458173724;8
2018-01-16 02:41:38;buy;2458173797;8
2018-01-16 03:19:31;buy;2458170191;8
2018-01-16 05:09:57;buy;2458177056;8
2018-01-16 05:39:45;buy;2458171833;8
2018-01-16 06:17:41;buy;2458167214;80
2018-01-16 06:51:52;buy;2458174370;8
2018-01-16 07:09:10;buy;2458169621;8
2018-01-16 07:12:37;buy;2458173282;8
2018-01-16 07:26:19;buy;2458174935;8
2018-01-16 08:26:47;buy;2458172855;8
2018-01-16 08:33:09;buy;2458170343;8
2018-01-16 09:15:57;buy;2458174298;8
2018-01-16 09:37:51;buy;2458168736;8
2018-01-16 10:03:35;buy;2458173217;8
2018-01-16 10:16:07;buy;2458172443;8
2018-01-16 11:03:22;buy;2458170851;8
2018-01-16 11:14:21;buy;2458163122;80
2018-01-16 12:27:13;buy;2458172399;8
2018-01-16 12:49:55;buy;2458170976;8
2018-01-16 13:32:59;buy;2458163840;80
2018-01-16 14:55:28;buy;2458169786;8
2018-01-16 16:16:25;buy;2458157130;80
2018-01-16 16:30:28;buy;2458168039;8
2018-01-16 17:54:22;buy;2458166254;8
2018-01-16 18:05:36;buy;2458170059;8
2018-01-16 18:19:44;buy;2458174733;8
2018-01-16 18:20:30;buy;2458168783;8
2018-01-16 19:26:19;buy;2458172435;8
2018-01-16 20:29:50;buy;2458174336;8
2018-01-16 21:06:15;buy;2458152173;8
2018-01-16 22:03:45;buy;2458173539;8
2018-01-16 22:45:09;buy;2458171137;8
2018-01-16 23:56:40;buy;2458168691;8
2018-01-17 01:21:50;buy;2458172039;8
2018-01-17 03:23:24;buy;2458162324;8
2018-01-17 03:26:59;buy;2458153907;8
2018-01-17 04:31:40;buy;2458169638;80
2018-01-17 06:06:52;buy;2458158777;8
2018-01-17 06:22:51;buy;2458173147;8
2018-01-17 06:33:14;buy;2458170509;80
2018-01-17 06:52:38;buy;2458158749;8
2018-01-17 08:06:49;buy;2458168474;8
2018-01-17 08:42:36;buy;2458175394;8
2018-01-17 09:45:41;buy;2458170685;8
2018-01-17 10:54:33;buy;2458173573;8
2018-01-17 12:02:24;buy;2458160050;80
2018-01-17 12:38:54;buy;2458173820;8
2018-01-17 12:39:00;buy;2458169656;80
2018-01-17 14:41:56;buy;2458157369;80
2018-01-17 15:57:20;buy;2458171646;80
2018-01-17 16:59:44;buy;2458170575;80
2018-01-17 18:04:28;buy;2458169656;8
2018-01-17 19:01:16;buy;2458171713;80
2018-01-17 19:25:33;buy;2458168164;80
2018-01-17 19:44:20;buy;2458171665;80
2018-01-17 20:03:50;buy;2458171261;80
2018-01-17 22:12:42;buy;2458169621;80
2018-01-17 22:16:18;buy;2458170757;8
2018-01-17 22:44:06;buy;2458173474;8
2018-01-18 01:27:30;buy;2458176128;8
2018-01-18 01:38:23;buy;2458172207;8
2018-01-18 02:09:40;buy;2458177563;8
2018-01-18 03:48:36;buy;2458168452;80
2018-01-18 04:54:42;buy;2458173373;8
2018-01-18 06:59:04;buy;2458172979;8
2018-01-18 07:02:22;buy;2458169838;80
2018-01-18 08:07:09;buy;2458175160;8
2018-01-18 12:26:22;buy;2458173910;8
2018-01-18 14:21:30;buy;2458175132;8
2018-01-18 16:06:44;buy;2458153314;80
2018-01-18 20:22:36;buy;2458168950;80
2018-01-18 21:24:14;buy;2458162645;8
2018-01-18 21:24:24;buy;2458173122;8
2018-01-18 22:01:04;buy;2458171751;8
2018-01-19 00:23:33;buy;2458178731;8
2018-01-19 00:28:19;buy;2458161407;8
2018-01-19 00:34:46;buy;2458178340;8
2018-01-19 00:54:00;buy;2458174224;80
2018-01-19 01:16:28;buy;2458176208;8
2018-01-19 01:18:38;buy;2458173054;8
2018-01-19 01:21:46;buy;2458153788;8
2018-01-19 01:52:52;buy;2458180826;8
2018-01-19 01:59:01;buy;2458178576;8
2018-01-19 02:32:17;buy;2458154043;80
2018-01-19 02:38:14;buy;2458176368;8
2018-01-19 02:56:18;buy;2458177855;8
2018-01-19 03:06:16;buy;2458180292;8
2018-01-19 03:27:21;buy;2458174849;8
2018-01-19 03:27:38;buy;2458181629;8
2018-01-19 03:44:23;buy;2458173292;80
2018-01-19 03:52:20;buy;2458161621;8
2018-01-19 04:24:23;buy;2458180190;8
2018-01-19 04:27:29;buy;2458176655;8
2018-01-19 04:46:44;buy;2458170497;8
2018-01-19 04:56:49;buy;2458174143;80
2018-01-19 04:59:38;buy;2458172326;80
2018-01-19 04:59:55;buy;2458176611;8
2018-01-19 05:04:44;buy;2458169479;80
2018-01-19 05:34:15;buy;2458175202;8
2018-01-19 05:42:50;buy;2458178382;8
2018-01-19 06:14:37;buy;2458180564;8
2018-01-19 06:29:43;buy;2458180220;8
2018-01-19 06:33:04;buy;2458152377;8
2018-01-19 07:12:55;buy;2458174224;8
2018-01-19 07:16:03;buy;2458170101;8
2018-01-19 07:41:25;buy;2458176228;8
2018-01-19 07:47:21;buy;2458175328;8
2018-01-19 07:49:29;buy;2458178245;8
2018-01-19 07:59:40;buy;2458172323;8
2018-01-19 08:01:44;buy;2458174143;8
2018-01-19 08:12:42;buy;2458158629;8
2018-01-19 08:30:57;buy;2458175244;8
2018-01-19 08:40:14;buy;2458180221;8
2018-01-19 08:41:43;buy;2458174562;80
2018-01-19 08:41:51;buy;2458170691;80
2018-01-19 09:23:55;buy;2458178441;8
2018-01-19 09:49:41;buy;2458151910;8
2018-01-19 10:06:51;buy;2458174849;80
2018-01-19 11:02:23;buy;2458178450;8
2018-01-19 11:34:39;buy;2458172326;8
2018-01-19 11:59:32;buy;2458179265;8
2018-01-19 12:38:43;buy;2458179166;8
2018-01-19 12:50:16;buy;2458168855;80
2018-01-19 13:20:57;buy;2458181375;8
2018-01-19 13:22:37;buy;2458174435;8
2018-01-19 13:38:01;buy;2458179585;8
2018-01-19 13:53:44;buy;2458170059;80
2018-01-19 14:12:20;buy;2458173292;8
2018-01-19 14:22:15;buy;2458180673;8
2018-01-19 15:22:52;buy;2458179800;8
2018-01-19 15:28:40;buy;2458177250;80
2018-01-19 15:50:39;buy;2458173119;80
2018-01-19 16:18:41;buy;2458174773;8
2018-01-19 16:36:18;buy;2458180634;8
2018-01-19 16:36:21;buy;2458172276;8
2018-01-19 16:49:16;buy;2458178833;8
2018-01-19 17:08:18;buy;2458178910;8
2018-01-19 17:39:34;buy;2458156664;8
2018-01-19 17:58:18;buy;2458178957;8
2018-01-19 19:05:42;buy;2458179792;8
2018-01-19 19:09:16;buy;2458168691;80
2018-01-19 19:21:28;buy;2458174562;8
2018-01-19 19:22:26;buy;2458175055;8
2018-01-19 19:42:26;buy;2458173119;8
2018-01-19 20:03:16;buy;2458170991;8
2018-01-19 20:22:03;buy;2458176049;8
2018-01-19 20:22:50;buy;2458177853;8
2018-01-19 21:01:11;buy;2458163849;8
2018-01-19 21:31:28;buy;2458171644;8
2018-01-19 21:37:47;buy;2458168604;80
2018-01-19 22:53:13;buy;2458168607;80
2018-01-19 23:04:34;buy;2458171784;80
2018-01-19 23:17:07;buy;2458177250;8
2018-01-19 23:24:00;buy;2458181429;8
2018-01-19 23:38:12;buy;2458172276;80
2018-01-19 23:45:32;buy;2458176349;8
2018-01-20 00:00:40;buy;2458172068;8
2018-01-20 01:45:01;buy;2458172039;80
2018-01-20 02:01:51;buy;2458178182;8
2018-01-20 02:08:49;buy;2458179956;8
2018-01-20 02:10:23;buy;2458183311;8
2018-01-20 02:11:12;buy;2458172323;80
2018-01-20 02:40:32;buy;2458155190;8
2018-01-20 02:43:53;buy;2458157964;80
2018-01-20 03:40:10;buy;2458182457;8
2018-01-20 03:48:10;buy;2458180382;8
2018-01-20 04:17:23;buy;2458179912;8
2018-01-20 04:31:21;buy;2458177102;80
2018-01-20 04:51:22;buy;2458169607;8
2018-01-20 04:52:26;buy;2458175244;80
2018-01-20 05:02:43;buy;2458180232;8
2018-01-20 05:28:49;buy;2458176657;8
2018-01-20 06:06:58;buy;2458182004;8
2018-01-20 06:20:18;buy;2458177034;8
2018-01-20 06:25:16;buy;2458178185;8
2018-01-20 06:55:15;buy;2458178470;8
2018-01-20 07:12:10;buy;2458180325;8
2018-01-20 07:53:26;buy;2458176415;8
2018-01-20 08:24:05;buy;2458182037;8
2018-01-20 09:04:15;buy;2458160971;80
2018-01-20 09:11:57;buy;2458176228;80
2018-01-20 09:33:10;buy;2458174372;80
2018-01-20 09:58:19;buy;2458170976;80
2018-01-20 10:12:56;buy;2458181031;8
2018-01-20 10:22:14;buy;2458174709;8
2018-01-20 10:24:59;buy;2458176059;8
2018-01-20 10:29:01;buy;2458181690;8
2018-01-20 10:45:51;buy;2458182696;8
2018-01-20 12:01:51;buy;2458185322;8
2018-01-20 12:19:50;buy;2458182013;8
2018-01-20 12:22:28;buy;2458174372;8
2018-01-20 12:30:46;buy;2458180607;8
2018-01-20 13:07:58;buy;2458181255;8
2018-01-20 13:20:50;buy;2458176655;80
2018-01-20 13:29:14;buy;2458171751;80
2018-01-20 13:38:32;buy;2458163101;8
2018-01-20 13:48:47;buy;2458162879;8
2018-01-20 14:18:08;buy;2458175337;8
2018-01-20 14:54:52;buy;2458153577;8
2018-01-20 16:16:40;buy;2458181598;8
2018-01-20 16:23:30;buy;2458175337;80
2018-01-20 16:42:39;buy;2458180884;8
2018-01-20 17:48:17;buy;2458178415;8
2018-01-20 17:57:04;buy;2458182160;8
2018-01-20 18:07:35;buy;2458183379;8
2018-01-20 18:20:36;buy;2458176611;80
2018-01-20 19:03:27;buy;2458177102;8
2018-01-20 19:43:35;buy;2458182321;8
2018-01-20 20:19:32;buy;2458154637;8
2018-01-20 20:40:19;buy;2458157964;8
2018-01-20 20:43:35;buy;2458169929;8
2018-01-20 20:55:16;buy;2458179580;8
2018-01-20 21:08:30;buy;2458179545;8
2018-01-20 21:22:24;buy;2458179436;8
2018-01-20 22:28:23;buy;2458172207;80
2018-01-20 22:28:56;buy;2458156664;80
2018-01-20 22:52:44;buy;2458177541;8
2018-01-20 22:55:32;buy;2458159308;8
2018-01-20 23:12:03;buy;2458182454;8
2018-01-20 23:28:15;buy;2458169572;80
2018-01-20 23:33:24;buy;2458183422;8
2018-01-20 23:50:00;buy;2458182189;8
2018-01-21 00:34:30;buy;2458179436;80
2018-01-21 01:08:24;buy;2458178917;8
2018-01-21 01:38:23;buy;2458183093;8
2018-01-21 02:06:31;buy;2458182257;8
2018-01-21 02:16:29;buy;2458183603;8
2018-01-21 02:21:44;buy;2458177940;8
2018-01-21 02:28:08;buy;2458180278;8
2018-01-21 03:26:02;buy;2458174709;80
2018-01-21 03:56:18;buy;2458179199;8
2018-01-21 06:53:04;buy;2458163313;8
2018-01-21 07:14:53;buy;2458178957;80
2018-01-21 08:41:24;buy;2458183771;8
2018-01-21 09:11:58;buy;2458176413;8
2018-01-21 09:29:26;buy;2458179986;8
2018-01-21 09:42:20;buy;2458183803;8
2018-01-21 11:23:26;buy;2458185334;8
2018-01-21 11:35:42;buy;2458182490;8
2018-01-21 12:27:07;buy;2458181120;8
2018-01-21 12:44:44;buy;2458180722;8
2018-01-21 12:57:59;buy;2458180559;8
2018-01-21 13:13:25;buy;2458183348;8
2018-01-21 13:15:47;buy;2458181698;8
2018-01-21 13:47:17;buy;2458184053;8
2018-01-21 14:22:59;buy;2458171644;80
2018-01-21 14:40:07;buy;2458179761;8
2018-01-21 15:29:56;buy;2458185390;8
2018-01-21 15:30:58;buy;2458161539;8
2018-01-21 18:29:36;buy;2458164952;8
2018-01-21 18:49:24;buy;2458158003;8
2018-01-21 19:27:01;buy;2458179491;8
2018-01-21 19:36:32;buy;2458185752;8
2018-01-21 19:51:41;buy;2458185439;8
2018-01-21 21:07:32;buy;2458178607;8
2018-01-21 21:23:26;buy;2458171703;80
2018-01-21 22:15:34;buy;2458181768;8
2018-01-21 22:19:36;buy;2458160547;8
2018-01-21 22:27:06;buy;2458183684;8
2018-01-21 22:40:41;buy;2458185187;8
2018-01-21 23:02:14;buy;2458170851;80
2018-01-21 23:28:46;buy;2458175202;80
2018-01-21 23:34:52;buy;2458187199;8
2018-01-21 23:58:02;buy;2458177443;8
2018-01-22 01:23:15;buy;2458178359;80
2018-01-22 01:31:26;buy;2458186529;8
2018-01-22 02:18:29;buy;2458159890;8
2018-01-22 03:16:21;buy;2458186491;8
2018-01-22 07:32:42;buy;2458184819;8
2018-01-22 08:09:06;buy;2458151364;8
2018-01-22 08:29:35;buy;2458176128;80
2018-01-22 09:17:24;buy;2458186865;8
2018-01-22 09:36:31;buy;2458177010;8
2018-01-22 10:36:45;buy;2458178359;8
2018-01-22 12:35:16;buy;2458181277;8
2018-01-22 12:58:44;buy;2458184425;8
2018-01-22 15:00:37;buy;2458179491;80
2018-01-22 17:16:38;buy;2458184952;8
2018-01-22 17:43:59;buy;2458175328;80
2018-01-22 17:50:44;buy;2458180722;80
2018-01-22 18:37:07;buy;2458187121;8
2018-01-22 18:57:39;buy;2458187185;8
2018-01-22 19:27:58;buy;2458181350;8
2018-01-22 21:15:01;buy;2458152173;80
2018-01-22 21:37:06;buy;2458165730;8
2018-01-22 22:45:51;buy;2458185202;8
2018-01-23 00:26:06;buy;2458186549;8
2018-01-23 01:09:55;buy;2458180074;8
2018-01-23 01:40:32;buy;2458184233;8
2018-01-23 02:11:45;buy;2458186819;8
2018-01-23 02:30:25;buy;2458162243;8
2018-01-23 02:56:22;buy;2458183481;8
2018-01-23 03:04:47;buy;2458183925;8
2018-01-23 03:27:28;buy;2458186431;8
2018-01-23 03:55:25;buy;2458186666;8
2018-01-23 03:55:34;buy;2458182850;8
2018-01-23 05:40:00;buy;2458184405;8
2018-01-23 06:25:52;buy;2458186258;8
2018-01-23 06:48:07;buy;2458159193;8
2018-01-23 07:34:23;buy;2458172399;80
2018-01-23 08:57:02;buy;2458185807;8
2018-01-23 09:09:56;buy;2458176059;80
2018-01-23 09:16:22;buy;2458187590;8
2018-01-23 09:43:52;buy;2458184719;8
2018-01-23 10:34:35;buy;2458184156;8
2018-01-23 10:48:29;buy;2458186097;8
2018-01-23 11:33:33;buy;2458186474;8
2018-01-23 12:01:41;buy;2458185772;8
2018-01-23 12:39:11;buy;2458170991;80
2018-01-23 13:13:43;buy;2458152234;8
2018-01-23 14:35:33;buy;2458183358;8
2018-01-23 15:18:00;buy;2458185843;8
2018-01-23 15:26:00;buy;2458186104;8
2018-01-23 15:45:32;buy;2458163258;8
2018-01-23 15:55:34;buy;2458187201;8
